cluster,cluster_name,word,frequency,where
4,Financial Loss,loss of weight,7,Situation
4,Financial Loss,lost income,7,Both
4,Financial Loss,lost opportunity,7,Both
4,Financial Loss,miss,7,Association
4,Financial Loss,missed career chance,7,Situation
4,Financial Loss,nothing else,7,Both
4,Financial Loss,spoiled food loss,7,Situation
4,Financial Loss,appetite,6,Both
4,Financial Loss,depletion,6,Association
4,Financial Loss,downfall,6,Association
4,Financial Loss,failures,6,Association
4,Financial Loss,finance,6,Both
4,Financial Loss,less money,6,Both
4,Financial Loss,missed life chance,6,Situation
4,Financial Loss,missing someone,6,Association
4,Financial Loss,monetary loss,6,Both
4,Financial Loss,reduction,6,Association
4,Financial Loss,rejection,6,Both
4,Financial Loss,taken,6,Association
4,Financial Loss,a job,5,Both
4,Financial Loss,away,5,Association
4,Financial Loss,depleted,5,Association
4,Financial Loss,destruction,5,Association
4,Financial Loss,disappearance,5,Association
4,Financial Loss,employment,5,Both
4,Financial Loss,failed weight loss,5,Situation
4,Financial Loss,financial hardship,5,Both
4,Financial Loss,i lost weight,5,Situation
4,Financial Loss,job loss struggle,5,Situation
4,Financial Loss,job rejection,5,Situation
4,Financial Loss,job termination,5,Both
4,Financial Loss,losing job,5,Situation
4,Financial Loss,lost some weight,5,Situation
4,Financial Loss,lost work income,5,Situation
4,Financial Loss,memory loss,5,Both
4,Financial Loss,missed a deadline,5,Situation
4,Financial Loss,missed business opportunity,5,Situation
4,Financial Loss,missed career opportunity,5,Situation
4,Financial Loss,missing an opportunity,5,Both
4,Financial Loss,monetary,5,Association
4,Financial Loss,money loss,5,Both
4,Financial Loss,no longer have,5,Association
4,Financial Loss,not related,5,Situation
4,Financial Loss,ruined,5,Association
4,Financial Loss,savings,5,Both
4,Financial Loss,shortage,5,Association
4,Financial Loss,stock,5,Both
4,Financial Loss,weight loss struggle,5,Situation
4,Financial Loss,does not apply,4,Situation
4,Financial Loss,financial loss mistake,4,Situation
4,Financial Loss,financial loss occurred,4,Situation
4,Financial Loss,financial stability,4,Situation
4,Financial Loss,fired from job,4,Both
4,Financial Loss,gone forever,4,Association
4,Financial Loss,i lost money.,4,Situation
4,Financial Loss,i lost weight.,4,Situation
4,Financial Loss,identity theft,4,Both
4,Financial Loss,job opportunity loss,4,Situation
4,Financial Loss,less than,4,Association
4,Financial Loss,loss of finances,4,Situation
4,Financial Loss,lost business client,4,Situation
4,Financial Loss,lost investment money,4,Situation
4,Financial Loss,lost job opportunity,4,Situation
4,Financial Loss,lost work hours,4,Situation
4,Financial Loss,missed appointment,4,Situation
4,Financial Loss,missed scholarship opportunity,4,Situation
4,Financial Loss,missed travel chance,4,Situation
4,Financial Loss,never coming back,4,Association
4,Financial Loss,no money,4,Both
4,Financial Loss,none fortunately,4,Situation
4,Financial Loss,penalty,4,Association
4,Financial Loss,removed,4,Association
4,Financial Loss,set back,4,Association
4,Financial Loss,spending money,4,Both
4,Financial Loss,taxes,4,Association
4,Financial Loss,unemployment,4,Both
4,Financial Loss,vanished,4,Association
4,Financial Loss,401k,3,Situation
4,Financial Loss,business opportunity,3,Situation
4,Financial Loss,canceled plans,3,Situation
4,Financial Loss,career change,3,Situation
4,Financial Loss,credit score loss,3,Situation
4,Financial Loss,cursed,3,Association
4,Financial Loss,diminishing,3,Association
4,Financial Loss,failed business deal,3,Situation
4,Financial Loss,falling,3,Association
4,Financial Loss,forgetful,3,Association
4,Financial Loss,forgot,3,Association
4,Financial Loss,fraud,3,Both
4,Financial Loss,free time,3,Both
4,Financial Loss,give up,3,Association
4,Financial Loss,having less,3,Association
4,Financial Loss,i don’t recall,3,Situation
4,Financial Loss,i lost money,3,Situation
4,Financial Loss,investment losses,3,Both
4,Financial Loss,job application,3,Situation
4,Financial Loss,job change,3,Situation
4,Financial Loss,job loss experience,3,Situation
4,Financial Loss,job loss opportunity,3,Situation
4,Financial Loss,left behind,3,Association
4,Financial Loss,lesser,3,Association
4,Financial Loss,loan application denied,3,Situation
4,Financial Loss,lose money,3,Association
4,Financial Loss,loss of a job,3,Association
4,Financial Loss,loss of appetite,3,Both
4,Financial Loss,loss of opportunity,3,Situation
4,Financial Loss,lost a client,3,Situation
4,Financial Loss,lost another business,3,Situation
4,Financial Loss,lost business opportunity,3,Situation
4,Financial Loss,lost stock investment,3,Situation
4,Financial Loss,missed business chance,3,Situation
4,Financial Loss,missed life chances,3,Situation
4,Financial Loss,missed out,3,Association
4,Financial Loss,missed return deadline,3,Situation
4,Financial Loss,missed social connection,3,Situation
4,Financial Loss,no longer having,3,Association
4,Financial Loss,no raise,3,Both
4,Financial Loss,not having something,3,Association
4,Financial Loss,not successful,3,Association
4,Financial Loss,out of ideas,3,Situation
4,Financial Loss,profit,3,Association
4,Financial Loss,reduce,3,Association
4,Financial Loss,removal,3,Association
4,Financial Loss,retirement,3,Both
4,Financial Loss,retirement fund loss,3,Situation
4,Financial Loss,ruin,3,Association
4,Financial Loss,sacrifices,3,Association
4,Financial Loss,smaller,3,Association
4,Financial Loss,surrender,3,Association
4,Financial Loss,taken away,3,Association
4,Financial Loss,wasting precious time,3,Situation
4,Financial Loss,wealth,3,Association
4,Financial Loss,weight losses,3,Association
4,Financial Loss,abandoned,2,Association
4,Financial Loss,bad grades,2,Situation
4,Financial Loss,bad investment,2,Situation
4,Financial Loss,bad investment loss,2,Situation
4,Financial Loss,bank account theft,2,Situation
4,Financial Loss,being a failure,2,Association
4,Financial Loss,betrayed by boss,2,Situation
4,Financial Loss,bygone,2,Association
4,Financial Loss,career,2,Both
4,Financial Loss,career setback,2,Situation
4,Financial Loss,career stagnation,2,Situation
4,Financial Loss,cash,2,Situation
4,Financial Loss,community,2,Both
4,Financial Loss,credit card,2,Situation
4,Financial Loss,credit score,2,Situation
4,Financial Loss,crypto,2,Situation
4,Financial Loss,crypto investment loss,2,Situation
4,Financial Loss,crypto losses,2,Situation
4,Financial Loss,cryptocurrency,2,Both
4,Financial Loss,damaged credit score,2,Situation
4,Financial Loss,debit,2,Association
4,Financial Loss,debts,2,Both
4,Financial Loss,deduction,2,Association
4,Financial Loss,deficits,2,Association
4,Financial Loss,degraded,2,Association
4,Financial Loss,destroy,2,Association
4,Financial Loss,diet,2,Association
4,Financial Loss,don't have anymore,2,Association
4,Financial Loss,doomed,2,Association
4,Financial Loss,down and out,2,Association
4,Financial Loss,economic,2,Association
4,Financial Loss,exhaustion,2,Association
4,Financial Loss,expensive,2,Association
4,Financial Loss,failed a test,2,Both
4,Financial Loss,failed an exam,2,Situation
4,Financial Loss,failed goal,2,Both
4,Financial Loss,failed personal goal,2,Situation
4,Financial Loss,failing a test,2,Situation
4,Financial Loss,fall,2,Association
4,Financial Loss,financial decline,2,Association
4,Financial Loss,financial downturn,2,Association
4,Financial Loss,financial family burden,2,Situation
4,Financial Loss,financial impact,2,Association
4,Financial Loss,financial income loss,2,Situation
4,Financial Loss,financial insecurity,2,Situation
4,Financial Loss,financial investments,2,Association
4,Financial Loss,financial loss burden,2,Situation
4,Financial Loss,financial loss scam,2,Situation
4,Financial Loss,financial loss surprise,2,Situation
4,Financial Loss,financial moving loss,2,Situation
4,Financial Loss,financial savings loss,2,Situation
4,Financial Loss,financial trading losses,2,Situation
4,Financial Loss,forgot subscription payment,2,Situation
4,Financial Loss,funds,2,Both
4,Financial Loss,going away,2,Association
4,Financial Loss,going without,2,Association
4,Financial Loss,having something removed,2,Association
4,Financial Loss,health setback,2,Situation
4,Financial Loss,hunger,2,Association
4,Financial Loss,i lost time,2,Situation
4,Financial Loss,i've lost money,2,Situation
4,Financial Loss,income loss,2,Both
4,Financial Loss,incomplete,2,Association
4,Financial Loss,inflation,2,Both
4,Financial Loss,instability,2,Association
4,Financial Loss,investment loss risk,2,Situation
4,Financial Loss,job applications,2,Situation
4,Financial Loss,job dissatisfaction,2,Situation
4,Financial Loss,job interview,2,Situation
4,Financial Loss,job loss relocation,2,Situation
4,Financial Loss,job loss situation,2,Situation
4,Financial Loss,job offers,2,Situation
4,Financial Loss,job opportunities,2,Situation
4,Financial Loss,job prospect,2,Situation
4,Financial Loss,job search failed,2,Situation
4,Financial Loss,job search struggles,2,Situation
4,Financial Loss,less income,2,Both
4,Financial Loss,less than before,2,Association
4,Financial Loss,letting go of something,2,Association
4,Financial Loss,letting go possessions,2,Situation
4,Financial Loss,loosing money,2,Association
4,Financial Loss,lose job,2,Association
4,Financial Loss,losing financial stability,2,Both
4,Financial Loss,losing memory.,2,Both
4,Financial Loss,losing precious time,2,Situation
4,Financial Loss,loss a job,2,Situation
4,Financial Loss,loss money,2,Situation
4,Financial Loss,loss of employment,2,Situation
4,Financial Loss,loss of food,2,Situation
4,Financial Loss,loss of money.,2,Both
4,Financial Loss,loss of opportunities,2,Situation
4,Financial Loss,loss of stability,2,Situation
4,Financial Loss,loss weight,2,Both
4,Financial Loss,losses,2,Association
4,Financial Loss,lost a boss,2,Situation
4,Financial Loss,lost a job.,2,Both
4,Financial Loss,lost an opportunity,2,Situation
4,Financial Loss,lost another job,2,Situation
4,Financial Loss,lost appetite,2,Situation
4,Financial Loss,lost business contract,2,Situation
4,Financial Loss,lost business deal,2,Situation
4,Financial Loss,lost dream job,2,Situation
4,Financial Loss,lost financial security,2,Situation
4,Financial Loss,lost financial support,2,Situation
4,Financial Loss,lost food,2,Situation
4,Financial Loss,lost investment,2,Situation
4,Financial Loss,lost job position,2,Situation
4,Financial Loss,lost money accidentally,2,Situation
4,Financial Loss,lost my income,2,Situation
4,Financial Loss,lost my job.,2,Situation
4,Financial Loss,lost part-time job,2,Situation
4,Financial Loss,lost time together,2,Situation
4,Financial Loss,lost travel time,2,Situation
4,Financial Loss,lost twenty dollars,2,Situation
4,Financial Loss,lost vacation home,2,Situation
4,Financial Loss,lost work confidence,2,Situation
4,Financial Loss,lost work contract,2,Situation
4,Financial Loss,lost work key,2,Situation
4,Financial Loss,lost work money,2,Situation
4,Financial Loss,lost work pay,2,Situation
4,Financial Loss,lost work time,2,Situation
4,Financial Loss,lowest score,2,Association
4,Financial Loss,medical debt loss,2,Situation
4,Financial Loss,missed bill payment,2,Situation
4,Financial Loss,missed chance,2,Both
4,Financial Loss,missed concert opportunity,2,Situation
4,Financial Loss,missed educational chance,2,Situation
4,Financial Loss,missed family visit,2,Situation
4,Financial Loss,missed investment opportunity,2,Situation
4,Financial Loss,missed job promotion,2,Situation
4,Financial Loss,missed life events,2,Situation
4,Financial Loss,missed pay raise,2,Situation
4,Financial Loss,missed playoffs,2,Situation
4,Financial Loss,missed project deadline,2,Situation
4,Financial Loss,missed promotion opportunity,2,Situation
4,Financial Loss,missed relocation chance,2,Situation
4,Financial Loss,missed romantic chance,2,Situation
4,Financial Loss,missed sale,2,Situation
4,Financial Loss,missed social event,2,Situation
4,Financial Loss,missed social time,2,Situation
4,Financial Loss,missed son's game,2,Situation
4,Financial Loss,missed survey chance,2,Situation
4,Financial Loss,missed survey opportunity,2,Situation
4,Financial Loss,missed the bus,2,Situation
4,Financial Loss,missed the meeting,2,Situation
4,Financial Loss,missed the opportunity,2,Situation
4,Financial Loss,missed vacation plans,2,Situation
4,Financial Loss,missed vacation time,2,Situation
4,Financial Loss,missing a person,2,Association
4,Financial Loss,missing items,2,Both
4,Financial Loss,missing old home,2,Situation
4,Financial Loss,missing out on something,2,Association
4,Financial Loss,missing someone/something,2,Association
4,Financial Loss,monetary losses,2,Both
4,Financial Loss,money problems,2,Both
4,Financial Loss,my wallet,2,Situation
4,Financial Loss,never see again,2,Association
4,Financial Loss,never seen again,2,Association
4,Financial Loss,no food,2,Both
4,Financial Loss,no longer,2,Association
4,Financial Loss,no longer mine,2,Association
4,Financial Loss,no longer owning,2,Association
4,Financial Loss,no more,2,Situation
4,Financial Loss,no other option,2,Situation
4,Financial Loss,no other options,2,Situation
4,Financial Loss,not coming back,2,Association
4,Financial Loss,not having,2,Association
4,Financial Loss,not trying,2,Association
4,Financial Loss,nothing,2,Both
4,Financial Loss,parking ticket fine,2,Situation
4,Financial Loss,promotion,2,Both
4,Financial Loss,quitting,2,Association
4,Financial Loss,reduced work hours,2,Situation
4,Financial Loss,rejected,2,Association
4,Financial Loss,releasing,2,Association
4,Financial Loss,remove,2,Association
4,Financial Loss,ruined the party,2,Situation
4,Financial Loss,sacrificing,2,Association
4,Financial Loss,scammed out money,2,Situation
4,Financial Loss,scolded at work,2,Situation
4,Financial Loss,severed,2,Association
4,Financial Loss,shortfall,2,Association
4,Financial Loss,something is gone,2,Association
4,Financial Loss,spoiled food,2,Situation
4,Financial Loss,subtract,2,Association
4,Financial Loss,subtraction,2,Association
4,Financial Loss,success,2,Association
4,Financial Loss,tax,2,Association
4,Financial Loss,time is lost,2,Situation
